crash_id,road_user,age_group
19925148,Passenger,40_to_64
19925024,Pedestrian,75_or_older
19925161,Driver,40_to_64
19925124,Pedestrian,40_to_64
19925142,Passenger,17_to_25
19925102,Driver,17_to_25
19925113,Driver,26_to_39
19925123,Passenger,0_to_16
19925144,Passenger,26_to_39
19925130,Motorcycle rider,17_to_25
19925157,Motorcycle rider,17_to_25
19925071,Driver,40_to_64
19925089,Passenger,0_to_16
19925093,Driver,17_to_25
19925003,Passenger,26_to_39
19925154,Passenger,40_to_64
19925154,Passenger,40_to_64
19925154,Passenger,40_to_64
19925047,Passenger,0_to_16
19925082,Driver,26_to_39
19925047,Driver,40_to_64
19925048,Driver,75_or_older
19925063,Driver,75_or_older
19925139,Passenger,75_or_older
19925020,Driver,17_to_25
19925052,Passenger,0_to_16
19925153,Passenger,17_to_25
19925153,Passenger,17_to_25
19925038,Driver,26_to_39
19925041,Passenger,40_to_64
19925153,Driver,40_to_64
19925022,Passenger,17_to_25
19925022,Passenger,17_to_25
19925022,Driver,17_to_25
19925022,Passenger,17_to_25
19925111,Driver,17_to_25
19925016,Driver,40_to_64
19925028,Passenger,17_to_25
19925125,Passenger,17_to_25
19925131,Passenger,17_to_25
19925169,Passenger,17_to_25
19925140,Passenger,26_to_39
19925112,Passenger,75_or_older
19925039,Pedestrian,75_or_older
19925100,Pedestrian,65_to_74
19925105,Passenger,17_to_25
19925107,Driver,17_to_25
19925095,Passenger,17_to_25
19925086,Driver,17_to_25
19925069,Passenger,17_to_25
19925061,Driver,26_to_39
19925109,Driver,40_to_64
19925035,Driver,40_to_64
19925118,Driver,65_to_74
19925054,Driver,40_to_64
19925073,Driver,26_to_39
19925053,Driver,17_to_25
19925168,Driver,26_to_39
19925050,Driver,40_to_64
19925092,Pedestrian,17_to_25
19925059,Pedestrian,40_to_64
19925032,Driver,17_to_25
19925077,Passenger,0_to_16
19925134,Driver,40_to_64
19925015,Passenger,40_to_64
19925007,Pedal cyclist,26_to_39
19925070,Passenger,17_to_25
19925120,Motorcycle pillion passenger,17_to_25
19925120,Motorcycle rider,17_to_25
19925049,Passenger,17_to_25
19925147,Driver,40_to_64
19925065,Pedestrian,0_to_16
19925083,Pedestrian,26_to_39
19925037,Driver,65_to_74
19925064,Driver,17_to_25
19925058,Passenger,17_to_25
19925064,Passenger,26_to_39
19925099,Driver,26_to_39
19925012,Pedestrian,17_to_25
19925027,Driver,40_to_64
19925005,Driver,26_to_39
19925128,Driver,17_to_25
19925013,Motorcycle rider,40_to_64
19925097,Driver,17_to_25
19925160,Driver,26_to_39
19925160,Passenger,26_to_39
19925034,Driver,26_to_39
19925042,Passenger,40_to_64
19925084,Driver,40_to_64
19925033,Pedestrian,17_to_25
19925040,Pedestrian,65_to_74
19925074,Driver,17_to_25
19925031,Driver,26_to_39
19925149,Passenger,0_to_16
19925056,Passenger,17_to_25
19925137,Driver,17_to_25
19925121,Driver,17_to_25
19925129,Driver,26_to_39
19925072,Passenger,17_to_25
19925045,Driver,40_to_64
19925166,Passenger,40_to_64
19925127,Driver,40_to_64
19925009,Driver,17_to_25
19925110,Driver,17_to_25
19925018,Motorcycle rider,26_to_39
19925006,Passenger,0_to_16
19925078,Driver,17_to_25
19925098,Passenger,0_to_16
19925132,Passenger,0_to_16
19925145,Passenger,17_to_25
19925122,Driver,40_to_64
19925046,Driver,40_to_64
19925008,Driver,40_to_64
19925002,Driver,65_to_74
19925119,Pedestrian,0_to_16
19925080,Driver,17_to_25
19925011,Passenger,26_to_39
19925081,Driver,40_to_64
19915160,Passenger,26_to_39
19915114,Driver,0_to_16
19915041,Driver,26_to_39
19915041,Driver,40_to_64
19915103,Driver,17_to_25
19915059,Driver,40_to_64
19915021,Passenger,0_to_16
19915139,Driver,17_to_25
19915090,Driver,17_to_25
19915021,Passenger,26_to_39
19915112,Driver,26_to_39
19915173,Motorcycle rider,26_to_39
19915062,Driver,40_to_64
19915015,Driver,65_to_74
19915031,Driver,65_to_74
19915030,Driver,26_to_39
19915101,Passenger,0_to_16
19915168,Driver,17_to_25
19915101,Passenger,17_to_25
19915184,Driver,40_to_64
19915008,Driver,75_or_older
19915147,Motorcycle rider,26_to_39
19915118,Driver,75_or_older
19915038,Passenger,17_to_25
19915038,Passenger,17_to_25
19915091,Passenger,0_to_16
19915093,Motorcycle rider,17_to_25
19915151,Passenger,26_to_39
19915087,Pedal cyclist,0_to_16
19915157,Passenger,75_or_older
19915159,Driver,17_to_25
19915081,Pedal cyclist,26_to_39
19915060,Driver,40_to_64
19915157,Passenger,65_to_74
19915129,Driver,17_to_25
19915048,Passenger,17_to_25
19915096,Motorcycle rider,17_to_25
19915150,Driver,17_to_25
19915096,Motorcycle pillion passenger,26_to_39
19915097,Motorcycle rider,26_to_39
19915178,Driver,0_to_16
19915092,Passenger,17_to_25
19915170,Motorcycle rider,26_to_39
19915013,Driver,26_to_39
19915012,Driver,65_to_74
19915165,Driver,65_to_74
19915107,Driver,17_to_25
19915026,Motorcycle rider,26_to_39
19915156,Driver,40_to_64
19915077,Driver,65_to_74
19915143,Pedestrian,40_to_64
19915061,Pedestrian,75_or_older
19915017,Pedestrian,75_or_older
19915185,Motorcycle pillion passenger,0_to_16
19915099,Pedal cyclist,0_to_16
19915185,Motorcycle rider,17_to_25
19915131,Pedestrian,65_to_74
19915137,Driver,17_to_25
19915136,Passenger,17_to_25
19915047,Driver,17_to_25
19915025,Motorcycle rider,17_to_25
19915133,Driver,17_to_25
19915063,Driver,26_to_39
19915124,Motorcycle rider,26_to_39
19915183,Driver,40_to_64
19915135,Passenger,17_to_25
19915071,Motorcycle rider,26_to_39
19915003,Driver,40_to_64
19915127,Pedal cyclist,40_to_64
19915161,Driver,17_to_25
19915040,Motorcycle rider,17_to_25
19915179,Passenger,26_to_39
19915122,Driver,26_to_39
19915076,Driver,26_to_39
19915123,Driver,26_to_39
19915020,Passenger,40_to_64
19915056,Motorcycle rider,17_to_25
19915162,Driver,17_to_25
19915007,Passenger,17_to_25
19915068,Driver,17_to_25
19915075,Driver,40_to_64
19915163,Driver,17_to_25
19915163,Passenger,17_to_25
19915126,Passenger,26_to_39
19915044,Driver,26_to_39
19915174,Motorcycle rider,26_to_39
19915158,Motorcycle rider,75_or_older
19915116,Passenger,0_to_16
19915116,Passenger,17_to_25
19915116,Passenger,17_to_25
19915111,Motorcycle rider,17_to_25
19915042,Driver,17_to_25
19915069,Motorcycle rider,17_to_25
19915032,Pedal cyclist,40_to_64
19915132,Driver,40_to_64
19915069,Motorcycle rider,40_to_64
19915148,Motorcycle rider,65_to_74
19915029,Pedestrian,0_to_16
19915120,Passenger,65_to_74
19915074,Passenger,26_to_39
19915104,Motorcycle rider,17_to_25
19915155,Motorcycle rider,17_to_25
19915167,Passenger,26_to_39
19915023,Driver,26_to_39
19915050,Passenger,75_or_older
19915134,Motorcycle rider,17_to_25
19915064,Driver,75_or_older
19915049,Driver,75_or_older
19915018,Passenger,17_to_25
19915169,Passenger,17_to_25
19915073,Driver,26_to_39
19915086,Pedestrian,40_to_64
19915102,Pedestrian,65_to_74
19915005,Passenger,75_or_older
19915033,Passenger,0_to_16
19915057,Motorcycle rider,17_to_25
19915033,Driver,17_to_25
19915009,Passenger,17_to_25
19915043,Driver,26_to_39
19915115,Driver,40_to_64
19915055,Driver,17_to_25
19915153,Driver,40_to_64
19915180,Driver,75_or_older
19915140,Driver,26_to_39
19915070,Motorcycle rider,26_to_39
19915054,Pedestrian,17_to_25
19915152,Driver,65_to_74
19915039,Driver,17_to_25
19915089,Passenger,17_to_25
19915106,Driver,26_to_39
19915146,Motorcycle rider,17_to_25
19915024,Passenger,40_to_64
19915128,Driver,65_to_74
19915141,Pedestrian,40_to_64
19915037,Pedestrian,75_or_older
19915085,Pedestrian,0_to_16
19915089,Motorcycle rider,26_to_39
19915113,Driver,65_to_74
19915045,Motorcycle rider,26_to_39
19915117,Passenger,17_to_25
19915187,Passenger,17_to_25
19915027,Motorcycle rider,26_to_39
19915171,Passenger,40_to_64
19915052,Passenger,40_to_64
19915110,Passenger,40_to_64
19915144,Driver,75_or_older
19915182,Passenger,75_or_older
19915138,Driver,17_to_25
19915028,Motorcycle rider,26_to_39
19915181,Motorcycle pillion passenger,26_to_39
19915006,Pedal cyclist,26_to_39
19915182,Passenger,26_to_39
19915121,Driver,26_to_39
19915083,Driver,40_to_64
19915011,Driver,40_to_64
19915172,Pedestrian,26_to_39
19915078,Driver,17_to_25
19915105,Motorcycle rider,17_to_25
19915094,Motorcycle rider,17_to_25
19915016,Driver,26_to_39
19915001,Driver,75_or_older
19915125,Motorcycle rider,26_to_39
19915036,Passenger,40_to_64
19915036,Passenger,40_to_64
19915119,Pedal cyclist,40_to_64
19915080,Motorcycle rider,40_to_64
19915149,Pedestrian,26_to_39
19915098,Pedestrian,65_to_74
19915035,Passenger,75_or_older
19915016,Passenger,0_to_16
19915176,Passenger,0_to_16
19915175,Motorcycle rider,40_to_64
19915145,Driver,40_to_64
19915154,Passenger,0_to_16
19915002,Driver,17_to_25
19915186,Passenger,26_to_39
19915065,Motorcycle rider,26_to_39
19915066,Pedal cyclist,0_to_16
19915010,Passenger,17_to_25
19915130,Driver,40_to_64
19915176,Passenger,26_to_39
19915072,Driver,17_to_25
19915100,Passenger,17_to_25
19915164,Passenger,17_to_25
19915164,Driver,17_to_25
19915164,Passenger,17_to_25
19915164,Passenger,17_to_25
19915014,Motorcycle rider,40_to_64
19915019,Driver,17_to_25
19915079,Driver,26_to_39
19915004,Driver,26_to_39
19915177,Motorcycle rider,17_to_25
19915053,Driver,26_to_39
19915142,Passenger,0_to_16
19915034,Driver,17_to_25
19915088,Motorcycle rider,17_to_25
19915051,Motorcycle rider,17_to_25
19915058,Passenger,17_to_25
19915095,Driver,40_to_64
19915082,Passenger,40_to_64
19915022,Driver,40_to_64
19915046,Passenger,65_to_74
19915067,Driver,40_to_64
19915109,Pedestrian,75_or_older
19915084,Passenger,0_to_16
19915166,Passenger,65_to_74
19915108,Pedestrian,26_to_39
19905133,Passenger,17_to_25
19905086,Driver,17_to_25
19905059,Driver,17_to_25
19905051,Motorcycle rider,17_to_25
19905027,Motorcycle rider,17_to_25
19905153,Passenger,17_to_25
19905158,Driver,26_to_39
19905013,Motorcycle rider,17_to_25
19905138,Passenger,0_to_16
19905075,Passenger,40_to_64
19905069,Passenger,17_to_25
19905069,Driver,17_to_25
19905081,Passenger,65_to_74
19905107,Driver,0_to_16
19905100,Pedestrian,26_to_39
19905140,Pedal cyclist,17_to_25
19905157,Passenger,26_to_39
19905159,Pedal cyclist,26_to_39
19905072,Driver,40_to_64
19905167,Passenger,40_to_64
19905167,Driver,0_to_16
19905169,Pedestrian,17_to_25
19905161,Pedestrian,17_to_25
19905055,Pedestrian,0_to_16
19905056,Driver,17_to_25
19905094,Passenger,26_to_39
19905023,Driver,26_to_39
19905048,Driver,26_to_39
19905141,Driver,40_to_64
19905064,Motorcycle rider,17_to_25
19905038,Motorcycle pillion passenger,17_to_25
19905018,Passenger,17_to_25
19905099,Motorcycle rider,17_to_25
19905006,Motorcycle rider,26_to_39
19905028,Passenger,0_to_16
19905028,Driver,17_to_25
19905117,Passenger,26_to_39
19905012,Passenger,26_to_39
19905057,Driver,40_to_64
19905101,Pedestrian,0_to_16
19905025,Driver,17_to_25
19905121,Motorcycle rider,17_to_25
19905165,Driver,40_to_64
19905106,Motorcycle rider,26_to_39
19905074,Motorcycle rider,17_to_25
19905165,Passenger,0_to_16
19905070,Driver,26_to_39
19905152,Passenger,75_or_older
19905015,Pedal cyclist,26_to_39
19905152,Driver,40_to_64
19905019,Pedestrian,17_to_25
19905105,Pedestrian,26_to_39
19905110,Driver,40_to_64
19905150,Driver,17_to_25
19905151,Driver,17_to_25
19905091,Passenger,17_to_25
19905134,Motorcycle rider,26_to_39
19905077,Passenger,26_to_39
19905175,Driver,26_to_39
19905003,Pedal cyclist,0_to_16
19905114,Driver,17_to_25
19905024,Driver,17_to_25
19905024,Passenger,17_to_25
19905115,Driver,17_to_25
19905173,Driver,17_to_25
19905082,Driver,17_to_25
19905132,Passenger,65_to_74
19905178,Pedestrian,26_to_39
19905118,Driver,65_to_74
19905005,Driver,40_to_64
19905135,Driver,17_to_25
19905154,Passenger,26_to_39
19905083,Driver,17_to_25
19905083,Driver,26_to_39
19905083,Passenger,26_to_39
19905014,Pedestrian,17_to_25
19905147,Pedestrian,17_to_25
19905036,Passenger,0_to_16
19905111,Passenger,17_to_25
19905090,Driver,17_to_25
19905035,Driver,17_to_25
19905166,Driver,26_to_39
19905130,Driver,40_to_64
19905164,Driver,17_to_25
19905119,Driver,17_to_25
19905061,Pedal cyclist,75_or_older
19905066,Driver,17_to_25
19905097,Driver,75_or_older
19905143,Pedestrian,40_to_64
19905145,Pedestrian,26_to_39
19905050,Pedestrian,40_to_64
19905040,Pedestrian,0_to_16
19905174,Pedal cyclist,0_to_16
19905125,Motorcycle rider,17_to_25
19905033,Passenger,17_to_25
19905109,Driver,26_to_39
19905087,Passenger,26_to_39
19905112,Passenger,17_to_25
19905112,Driver,17_to_25
19905171,Passenger,26_to_39
19905071,Driver,26_to_39
19905071,Driver,40_to_64
19905170,Driver,40_to_64
19905032,Passenger,75_or_older
19905093,Motorcycle rider,26_to_39
19905180,Passenger,0_to_16
19905127,Motorcycle rider,17_to_25
19905084,Passenger,26_to_39
19905142,Passenger,26_to_39
19905136,Driver,40_to_64
19905149,Motorcycle rider,40_to_64
19905034,Pedestrian,40_to_64
19905122,Pedestrian,26_to_39
19905113,Pedestrian,26_to_39
19905073,Pedestrian,40_to_64
19905172,Pedestrian,65_to_74
19905137,Pedestrian,40_to_64
19905065,Motorcycle rider,0_to_16
19905021,Driver,17_to_25
19905039,Pedal cyclist,17_to_25
19905016,Passenger,0_to_16
19905022,Pedal cyclist,0_to_16
19905102,Motorcycle rider,17_to_25
19905016,Driver,26_to_39
19905001,Driver,40_to_64
19905004,Driver,40_to_64
19905062,Motorcycle rider,26_to_39
19905020,Pedestrian,0_to_16
19905029,Motorcycle rider,17_to_25
19905129,Driver,17_to_25
19905058,Passenger,17_to_25
19905148,Passenger,17_to_25
19905045,Passenger,0_to_16
19905045,Driver,0_to_16
19905045,Passenger,0_to_16
19905044,Driver,26_to_39
19905131,Passenger,26_to_39
19905068,Motorcycle rider,26_to_39
19905126,Driver,40_to_64
19905120,Passenger,17_to_25
19905128,Driver,26_to_39
19905128,Driver,26_to_39
19905080,Passenger,17_to_25
19905088,Driver,26_to_39
19905144,Driver,40_to_64
19905089,Driver,40_to_64
19905155,Passenger,65_to_74
19905043,Pedestrian,17_to_25
19905010,Pedestrian,0_to_16
19905042,Pedestrian,75_or_older
19905092,Pedestrian,40_to_64
19905045,Driver,40_to_64
19905067,Driver,26_to_39
19905060,Pedestrian,17_to_25
19905031,Driver,40_to_64
19905002,Driver,17_to_25
19905054,Motorcycle rider,40_to_64
19905104,Passenger,17_to_25
19905007,Driver,40_to_64
19905046,Driver,26_to_39
19905078,Driver,65_to_74
19905098,Pedestrian,40_to_64
19905096,Pedestrian,75_or_older
19905116,Driver,65_to_74
19905108,Driver,17_to_25
19905030,Pedestrian,75_or_older
19905156,Driver,17_to_25
19905009,Motorcycle rider,17_to_25
19905037,Driver,17_to_25
19905079,Driver,26_to_39
19905052,Motorcycle rider,26_to_39
19905160,Passenger,0_to_16
19905139,Motorcycle rider,17_to_25
19905103,Driver,17_to_25
19905177,Pedal cyclist,0_to_16
19905063,Motorcycle rider,17_to_25
19905011,Motorcycle rider,17_to_25
19905049,Driver,26_to_39
19905179,Driver,26_to_39
19905123,Driver,26_to_39
19905026,Passenger,17_to_25
19905076,Driver,17_to_25
19905168,Driver,26_to_39
19905053,Motorcycle rider,26_to_39
19905124,Driver,17_to_25
19905095,Passenger,17_to_25
19905162,Passenger,65_to_74
19905163,Passenger,17_to_25
19905047,Motorcycle rider,17_to_25
19905146,Driver,40_to_64
19905008,Driver,40_to_64
19905017,Driver,65_to_74
19905085,Pedestrian,17_to_25
19905041,Pedestrian,0_to_16
19905176,Passenger,0_to_16
19905181,Driver,17_to_25
19895174,Driver,17_to_25
19895039,Motorcycle pillion passenger,17_to_25
19895126,Driver,26_to_39
19895066,Passenger,26_to_39
19895066,Driver,40_to_64
19895142,Passenger,17_to_25
19895142,Driver,17_to_25
19895087,Motorcycle rider,17_to_25
19895034,Driver,26_to_39
19895052,Driver,26_to_39
19895121,Passenger,0_to_16
19895149,Driver,17_to_25
19895099,Driver,26_to_39
19895116,Passenger,26_to_39
19895080,Driver,65_to_74
19895196,Driver,75_or_older
19895101,Passenger,17_to_25
19895113,Pedestrian,26_to_39
19895069,Driver,17_to_25
19895075,Passenger,40_to_64
19895075,Driver,40_to_64
19895022,Driver,65_to_74
19895209,Driver,65_to_74
19895109,Driver,65_to_74
19895164,Pedestrian,0_to_16
19895114,Motorcycle rider,17_to_25
19895160,Pedal cyclist,40_to_64
19895052,Passenger,40_to_64
19895136,Motorcycle rider,0_to_16
19895197,Driver,26_to_39
19895122,Passenger,17_to_25
19895015,Passenger,17_to_25
19895002,Driver,17_to_25
19895019,Pedal cyclist,0_to_16
19895073,Driver,17_to_25
19895092,Motorcycle rider,17_to_25
19895144,Driver,0_to_16
19895028,Driver,17_to_25
19895198,Pedal cyclist,0_to_16
19895119,Pedestrian,26_to_39
19895051,Driver,26_to_39
19895181,Pedestrian,26_to_39
19895141,Pedestrian,40_to_64
19895193,Pedestrian,65_to_74
19895018,Pedestrian,65_to_74
19895025,Pedestrian,75_or_older
19895161,Driver,40_to_64
19895031,Passenger,26_to_39
19895083,Driver,40_to_64
19895152,Passenger,17_to_25
19895152,Passenger,17_to_25
19895024,Driver,17_to_25
19895158,Passenger,17_to_25
19895158,Passenger,17_to_25
19895206,Passenger,17_to_25
19895150,Driver,65_to_74
19895036,Passenger,0_to_16
19895047,Driver,26_to_39
19895186,Driver,26_to_39
19895115,Passenger,40_to_64
19895036,Passenger,40_to_64
19895036,Passenger,40_to_64
19895155,Pedestrian,26_to_39
19895044,Pedestrian,65_to_74
19895062,Motorcycle rider,17_to_25
19895058,Driver,26_to_39
19895123,Motorcycle rider,0_to_16
19895050,Driver,26_to_39
19895205,Motorcycle rider,17_to_25
19895146,Passenger,17_to_25
19895105,Driver,17_to_25
19895033,Passenger,26_to_39
19895151,Driver,26_to_39
19895020,Passenger,40_to_64
19895203,Pedal cyclist,0_to_16
19895016,Driver,17_to_25
19895016,Passenger,17_to_25
19895124,Passenger,17_to_25
19895061,Passenger,26_to_39
19895124,Passenger,26_to_39
19895055,Passenger,65_to_74
19895082,Passenger,17_to_25
19895082,Driver,17_to_25
19895008,Motorcycle rider,17_to_25
19895177,Passenger,17_to_25
19895176,Driver,26_to_39
19895005,Passenger,40_to_64
19895074,Pedestrian,26_to_39
19895009,Pedestrian,75_or_older
19895084,Pedestrian,0_to_16
19895049,Passenger,75_or_older
19895156,Passenger,17_to_25
19895156,Driver,17_to_25
19895060,Passenger,17_to_25
19895060,Driver,17_to_25
19895089,Motorcycle rider,17_to_25
19895046,Driver,17_to_25
19895162,Driver,17_to_25
19895118,Driver,17_to_25
19895057,Passenger,26_to_39
19895169,Driver,26_to_39
19895096,Passenger,40_to_64
19895104,Driver,40_to_64
19895014,Passenger,17_to_25
19895167,Pedal cyclist,17_to_25
19895200,Driver,40_to_64
19895097,Motorcycle rider,17_to_25
19895090,Passenger,26_to_39
19895090,Driver,26_to_39
19895179,Motorcycle rider,26_to_39
19895068,Driver,65_to_74
19895010,Pedestrian,75_or_older
19895143,Pedestrian,26_to_39
19895070,Motorcycle rider,17_to_25
19895199,Driver,40_to_64
19895107,Passenger,17_to_25
19895201,Driver,17_to_25
19895184,Driver,17_to_25
19895166,Driver,26_to_39
19895117,Driver,40_to_64
19895037,Motorcycle rider,17_to_25
19895026,Passenger,40_to_64
19895127,Passenger,0_to_16
19895173,Passenger,26_to_39
19895077,Passenger,26_to_39
19895077,Passenger,26_to_39
19895026,Driver,40_to_64
19895098,Pedestrian,0_to_16
19895178,Pedestrian,17_to_25
19895038,Pedestrian,17_to_25
19895140,Pedestrian,26_to_39
19895111,Pedestrian,0_to_16
19895111,Pedestrian,0_to_16
19895076,Pedestrian,0_to_16
19895078,Pedestrian,40_to_64
19895094,Motorcycle rider,17_to_25
19895048,Driver,17_to_25
19895048,Passenger,17_to_25
19895157,Driver,17_to_25
19895013,Motorcycle rider,17_to_25
19895001,Driver,17_to_25
19895042,Passenger,0_to_16
19895183,Motorcycle rider,17_to_25
19895042,Driver,40_to_64
19895042,Passenger,75_or_older
19895159,Passenger,0_to_16
19895134,Driver,40_to_64
19895214,Passenger,0_to_16
19895165,Driver,17_to_25
19895102,Motorcycle rider,17_to_25
19895131,Driver,17_to_25
19895030,Driver,17_to_25
19895059,Driver,40_to_64
19895012,Pedestrian,26_to_39
19895091,Pedestrian,17_to_25
19895085,Pedestrian,26_to_39
19895056,Driver,17_to_25
19895103,Passenger,17_to_25
19895032,Motorcycle rider,26_to_39
19895130,Driver,40_to_64
19895053,Driver,40_to_64
19895112,Driver,17_to_25
19895170,Driver,75_or_older
19895100,Motorcycle rider,17_to_25
19895041,Passenger,17_to_25
19895041,Driver,17_to_25
19895145,Motorcycle pillion passenger,26_to_39
19895132,Driver,40_to_64
19895175,Pedestrian,40_to_64
19895137,Pedestrian,65_to_74
19895054,Driver,40_to_64
19895106,Driver,17_to_25
19895106,Passenger,17_to_25
19895120,Pedestrian,0_to_16
19895213,Pedal cyclist,26_to_39
19895180,Passenger,40_to_64
19895125,Driver,26_to_39
19895138,Motorcycle rider,26_to_39
19895035,Motorcycle rider,17_to_25
19895212,Driver,26_to_39
19895135,Driver,26_to_39
19895110,Driver,17_to_25
19895187,Driver,26_to_39
19895064,Driver,40_to_64
19895003,Driver,40_to_64
19895204,Motorcycle rider,26_to_39
19895007,Passenger,26_to_39
19895185,Driver,40_to_64
19895095,Passenger,17_to_25
19895154,Driver,17_to_25
19895027,Driver,75_or_older
19895148,Driver,17_to_25
19895153,Motorcycle pillion passenger,17_to_25
19895195,Pedal cyclist,0_to_16
19895072,Passenger,17_to_25
19895093,Driver,17_to_25
19895017,Passenger,40_to_64
19895128,Driver,40_to_64
19895194,Driver,40_to_64
19895017,Driver,65_to_74
19895072,Passenger,26_to_39
19895147,Pedestrian,0_to_16
19895086,Pedestrian,26_to_39
19895063,Pedestrian,75_or_older
19895065,Pedestrian,0_to_16
19895011,Driver,17_to_25
19895023,Motorcycle rider,26_to_39
19895192,Driver,17_to_25
19895189,Passenger,17_to_25
19895108,Driver,26_to_39
19895208,Passenger,75_or_older
19895021,Driver,17_to_25
19895202,Driver,17_to_25
19895067,Driver,17_to_25
19895129,Driver,26_to_39
19895004,Driver,40_to_64
19895040,Passenger,75_or_older
19895071,Passenger,17_to_25
19895071,Passenger,17_to_25
19895171,Passenger,17_to_25
19895006,Driver,26_to_39
19895139,Passenger,40_to_64
19895163,Passenger,40_to_64
19895045,Driver,17_to_25
19895081,Motorcycle rider,26_to_39
19895211,Passenger,26_to_39
19895172,Passenger,17_to_25
19895029,Driver,17_to_25
19895043,Passenger,40_to_64
19895210,Driver,17_to_25
19895079,Passenger,0_to_16
19895188,Driver,17_to_25
19895182,Driver,17_to_25
19895191,Passenger,40_to_64
19895191,Driver,40_to_64
19895190,Driver,40_to_64
19895168,Driver,17_to_25
19895207,Driver,40_to_64
19895133,Driver,65_to_74
19895088,Passenger,17_to_25
19895088,Passenger,17_to_25
19895088,Passenger,17_to_25
